"236505";"Salarios y pagos laborales";" "
"236510";"Dividendos y/o participaciones";" "
"236515";"Honorarios";" "
"236520";"Comisiones";" "
"236525";"Servicios";" "
"236530";"Arrendamientos";" "
"236535";"Rendimientos financieros";" "
"236540";"Compras";" "
"236545";"Loterias, rifas, apuestas y similares";" "
"236550";"Por pagos al exterior";" "
"236555";"Por ingresos obtenidos en el exterior";" "
"236560";"Enajenacion propiedades planta y equipo, personas naturales";" "
"236565";"Por impuesto de timbre";" "
"236570";"Otras retenciones y patrimonio";" "
"236575";"Autorretenciones";" "
"2367";"Impuesto a las ventas retenido";" "
"2368";"Impuesto de industria y comercio retenido";" "
"2370";"Retenciones y aportes de nomina";" "
"237005";"Aportes a entidades promotoras de salud, EPS";" "
"237006";"Aportes a administradoras de riesgos profesionales, ARP";" "
"237010";"Aportes al ICBF, SENA y cajas de compensacion";" "
"237015";"Aportes al FIC";" "
"237025";"Embargos judiciales";" "
"237030";"Libranzas";" "
"237035";"Sindicatos";" "
"237040";"Cooperativas";" "
"237045";"Fondos";" "
"237095";"Otros";" "
"2375";"Cuotas por devolver";" "
"2380";"Acreedores varios";" "
"238005";"Depositarios";" "
"238010";"Comisionistas de bolsas";" "
"238015";"Sociedad administradora-Fondos de inversion";" "
"238020";"Reintegros por pagar";" "
"238025";"Fondo de perseverancia";" "
"238030";"Fondos de cesantias y/o pensiones";" "
"238035";"Donaciones asignadas por pagar";" "
"238095";"Otros";" "
"24";"Impuestos, gravamenes y tasas";" "
"2404";"De renta y complementarios";" "
"240405";"Vigencia fiscal corriente";" "
"240410";"Vigencias fiscales anteriores";" "
"2408";"Impuesto sobre las ventas por pagar";" "
"2412";"De industria y comercio";" "
"241205";"Vigencia fiscal corriente";" "
"241210";"Vigencias fiscales anteriores";" "
"2416";"A la propiedad raiz";" "
"2420";"Derechos sobre instrumentos publicos";" "
"2424";"De valorizacion";" "
"242405";"Vigencia fiscal corriente";" "
"242410";"Vigencias fiscales anteriores";" "
"2428";"De turismo";" "
"2432";"Tasa por utilizacion de puertos";" "
"2436";"De vehiculos";" "
"243605";"Vigencia fiscal corriente";" "
"243610";"Vigencias fiscales anteriores";" "
"2440";"De espectaculos publicos";" "
"2444";"De hidrocarburos y minas";" "
"244405";"De hidrocarburos ";" "
"244410";"De minas";" "
"2448";"Regalias e impuestos a la pequena y mediana mineria";" "
"2452";"A las exportaciones cafeteras";" "
"2456";"A las importaciones";" "
"2460";"Cuotas de fomento";" "
"2464";"De licores, cervezas y cigarrillos";" "
"246405";"De licores";" "
"246410";"De cervezas";" "
"246415";"De cigarrillos";" "
"2468";"Al sacrificio de ganado";" "
"2472";"Al azar y juegos";" "
"2476";"Gravamenes y regalias por utilizacion del suelo";" "
"2495";"Otros";" "
"25";"Obligaciones laborales";" "
"2505";"Salarios por pagar";" "
"2510";"Cesantias consolidadas";" "
"251005";"Ley laboral anterior";" "
"251010";"Ley 50 de 1990 y normas posteriores";" "
"2515";"Intereses sobre cesantias";" "
"2520";"Prima de servicios";" "
"2525";"Vacaciones consolidadas";" "
"2530";"Prestaciones extralegales";" "
"253005";"Primas";" "
"253010";"Auxilios";" "
"253015";"Dotacion y suministro a trabajadores";" "
"253020";"Bonificaciones";" "
"253025";"Seguros";" "
"253095";"Otras";" "
"2532";"Pensiones por pagar";" "
"2535";"Cuotas partes pensiones de jubilacion";" "
"2540";"Indemnizaciones laborales";" "
"26";"Pasivos estimados y provisiones";" "
"2605";"Para costos y gastos";" "
"260505";"Intereses";" "
"260510";"Comisiones";" "
"260515";"Honorarios";" "
"260520";"Servicios tecnicos";" "
"260525";"Transportes, fletes y acarreos";" "
"260530";"Gastos de viaje";" "
"260535";"Servicios publicos";" "
"260540";"Regalias";" "
"260545";"Garantias";" "
"260550";"Materiales y repuestos";" "
"260595";"Otros";" "
"2610";"Para obligaciones laborales";" "
"261005";"Cesantias";" "
"261010";"Intereses sobre cesantias";" "
"261015";"Vacaciones";" "
"261020";"Prima de servicios";" "
"261025";"Prestaciones extralegales";" "
"261030";"Viaticos";" "
"261095";"Otras";" "
"2615";"Para obligaciones fiscales";" "
"261505";"De renta y complementarios";" "
"261510";"De industria y comercio";" "
"261515";"Tasa por utilizacion de puertos";" "
"261520";"De vehiculos";" "
"261525";"De hidrocarburos y minas";" "
"261595";"Otros";" "
"2620";"Pensiones de jubilacion";" "
"262005";"Calculo actuarial pensiones de jubilacion";" "
"262010";"Pensiones de jubilacion por amortizar (DB)";" "
"2625";"Para obras de urbanismo";" "
"262505";"Acueducto y alcantarillado";" "
"262510";"Energia electrica";" "
"262515";"Telefonos";" "
"262595";"Otros";" "
"2630";"Para mantenimiento y reparaciones";" "
"263005";"Terrenos";" "
"263010";"Construcciones y edificaciones";" "
"263015";"Maquinaria y equipo";" "
"263020";"Equipo de oficina";" "
"263025";"Equipo de computacion y comunicacion";" "
"263030";"Equipo medico-cientifico";" "
"263035";"Equipo de hoteles y restaurantes";" "
"263040";"Flota y equipo de transporte";" "
"263045";"Flota y equipo fluvial y/o maritimo";" "
"263050";"Flota y equipo aereo";" "
"263055";"Flota y equipo ferreo";" "
"263060";"Acueductos, plantas y redes";" "
"263065";"Armamento de vigilancia";" "
"263070";"Envases y empaques";" "
"263075";"Plantaciones agricolas y forestales";" "
"263080";"Vias de comunicacion";" "
"263085";"Pozos artesianos";" "
"263095";"Otros";" "
"2635";"Para contingencias";" "
"263505";"Multas y sanciones autoridades administrativas";" "
"263510";"Intereses por multas y sanciones";" "
"263515";"Reclamos";" "
"263520";"Laborales";" "
"263525";"Civiles";" "
"263530";"Penales";" "
"263535";"Administrativos";" "
"263540";"Comerciales";" "
"263595";"Otras";" "
"2640";"Para obligaciones de garantias";" "
"2695";"Provisiones diversas";" "
"269505";"Para beneficencia";" "
"269510";"Para comunicaciones";" "
"269515";"Para perdida en transporte";" "
"269520";"Para operacion";" "
"269525";"Para proteccion de bienes agotables";" "
"269530";"Para ajustes en redencion de unidades";" "
"269535";"Autoseguro";" "
"269540";"Planes y programas de reforestacion y electrificacion";" "
"269595";"Otras";" "
"27";"Diferidos";" "
"2705";"Ingresos recibidos por anticipado";" "
"270505";"Intereses";" "
"270510";"Comisiones";" "
"270515";"Arrendamientos";" "
"270520";"Honorarios";" "
"270525";"Servicios tecnicos";" "
"270530";"De suscriptores";" "
"270535";"Transportes, fletes y acarreos";" "
"270540";"Mercancia en transito ya vendida";" "
"270545";"Matriculas y pensiones";" "
"270550";"Cuotas de administracion";" "
"270595";"Otros";" "
"2710";"Abonos diferidos";" "
"271005";"Reajuste del sistema";" "
"2715";"Utilidad diferida en ventas a plazos";" "
"2720";"Credito por correccion monetaria diferida";" "
"2725";"Impuestos diferidos";" "
"272505";"Por depreciacion flexible";" "
"272595";"Diversos";" "
"272599";"Ajustes por inflacion";" "
"28";"Otros pasivos";" "
"2805";"Anticipos y avances recibidos";" "
"280505";"De clientes";" "
"280510";"Sobre contratos";" "
"280515";"Para obras en proceso";" "
"280595";"Otros";" "
"2810";"Depositos recibidos";" "
"281005";"Para futura suscripcion de acciones";" "
"281010";"Para futuro pago de cuotas o derechos sociales";" "
"281015";"Para garantia en la prestacion de servicios";" "
"281020";"Para garantia de contratos";" "
"281025";"De licitaciones";" "
"281030";"De manejo de bienes";" "
"281035";"Fondo de reserva";" "
"281095";"Otros";" "
"2815";"Ingresos recibidos para terceros";" "
"281505";"Valores recibidos para terceros";" "
"281510";"Venta por cuenta de terceros";" "
"2820";"Cuentas de operacion conjunta";" "
"2825";"Retenciones a terceros sobre contratos";" "
"282505";"Cumplimiento obligaciones laborales";" "
"282510";"Para estabilidad de obra";" "
"282515";"Garantia cumplimiento de contratos";" "
"2830";"Embargos judiciales";" "
"283005";"Indemnizaciones";" "
"283010";"Depositos judiciales";" "
"2835";"Acreedores del sistema";" "
"283505";"Cuotas netas";" "
"283510";"Grupos en formacion";" "
"2840";"Cuentas en participacion";" "
"2895";"Diversos";" "
"289505";"Prestamos de productos";" "
"289510";"Reembolso de costos exploratorios";" "
"289515";"Programa de extension agropecuaria";" "
"29";"Bonos y papeles comerciales";" "
"2905";"Bonos en circulacion";" "
"2910";"Bonos obligatoriamente convertibles en acciones";" "
"2915";"Papeles comerciales";" "
"2920";"Bonos pensionales";" "
"292005";"Valor bonos pensionales";" "
"292010";"Bonos pensionales por amortizar (DB)";" "
"292015";"Intereses causados sobre bonos pensionales";" "
"2925";"Titulos pensionales";" "
"292505";"Valor titulos pensionales";" "
"292510";"Titulos pensionales por amortizar (DB)";" "
"292515";"Intereses causados sobre titulos pensionales";" "
"31";"Capital social";" "
"3105";"Capital suscrito y pagado";" "
"310505";"Capital autorizado";" "
"310510";"Capital por suscribir (DB)";" "
"310515";"Capital suscrito por cobrar (DB)";" "
"3115";"Aportes sociales";" "
"311505";"Cuotas o partes de interes social";" "
"311510";"Aportes de socios-fondo mutuo de inversion";" "
"311515";"Contribucion de la empresa-fondo mutuo de inversion";" "
"311520";"Suscripciones del publico";" "
"3120";"Capital asignado";" "
"3125";"Inversion suplementaria al capital asignado";" "
"3130";"Capital de personas naturales";" "
"3135";"Aportes del Estado";" "
"3140";"Fondo social";" "
"32";"Superavit de capital";" "
"3205";"Prima en colocacion de acciones, cuotas o partes de interes social";" "
"320505";"Prima en colocacion de acciones";" "
"320510";"Prima en colocacion de acciones por cobrar (DB)";" "
"320515";"Prima en colocacion de cuotas o partes de interes social";" "
"3210";"Donaciones";" "
"321005";"En dinero";" "
"321010";"En valores mobiliarios";" "
"321015";"En bienes muebles";" "
"321020";"En bienes inmuebles";" "
"321025";"En intangibles";" "
"3215";"Credito mercantil";" "
"3220";"Know how";" "
"3225";"Superavit metodo de participacion";" "
"322505";"De acciones";" "
"322510";"De cuotas o partes de interes social";" "
"33";"Reservas";" "
"3305";"Reservas obligatorias";" "
"330505";"Reserva legal";" "
"330510";"Reservas por disposiciones fiscales";" "
"330515";"Reserva para readquisicion de acciones";" "
"330516";"Acciones propias readquiridas (DB)";" "
"330517";"Reserva para readquisicion de cuotas o partes de interes social";" "
"330518";"Cuotas o partes de interes social propias readquiridas (DB)";" "
"330520";"Reserva para extension agropecuaria";" "
"330525";"Reserva Ley 7 de 1990";" "
"330530";"Reserva para reposicion de semovientes";" "
"330535";"Reserva Ley 4 de 1980";" "
"330595";"Otras";" "
"3310";"Reservas estatutarias";" "
"331005";"Para futuras capitalizaciones";" "
"331010";"Para reposicion de activos";" "
"331015";"Para futuros ensanches";" "
"331095";"Otras";" "
"3315";"Reservas ocasionales";" "
"331505";"Para beneficencia y civismo";" "
"331510";"Para futuras capitalizaciones";" "
"331515";"Para futuros ensanches";" "
"331520";"Para adquisicion o reposicion de propiedades, planta y equipo";" "
"331525";"Para investigaciones y desarrollo";" "
"331530";"Para fomento economico";" "
"331535";"Para capital de trabajo";" "
"331540";"Para estabilizacion de rendimientos";" "
"331545";"A disposicion del maximo organo social";" "
"331595";"Otras";" "
"34";"Revalorizacion del patrimonio";" "
"3405";"Ajustes por inflacion**";" "
"340505";"De capital social";" "
"340510";"De superavit de capital";" "
"340515";"De reservas";" "
"340520";"De resultados de ejercicios anteriores";" "
"340525";"De activos en periodo improductivo";" "
"340530";"De saneamiento fiscal";" "
"340535";"De ajustes Decreto 3019 de 1989";" "
"340540";"De dividendos y participaciones decretadas en acciones, cuotas o partes de interes social";" "
"340545";"Superavit metodo de participacion";" "
"3410";"Saneamiento fiscal";" "
"3415";"Ajustes por inflacion Decreto 3019 de 1989";" "
"35";"Dividendos o participaciones decretados en acciones,cuotas o partes de interes social";" "
"3505";"Dividendos decretados en acciones";" "
"3510";"Participaciones decretadas en cuotas o partes de interes social";" "
"36";"Resultados del ejercicio";" "
"3605";"Utilidad del ejercicio";" "
"3610";"Perdida del ejercicio";" "
"37";"Resultados de ejercicios anteriores";" "
"3705";"Utilidades acumuladas";" "
"3710";"Perdidas acumuladas";" "
"38";"Superavit por valorizaciones";" "
"3805";"De inversiones";" "
"380505";"Acciones";" "
"380510";"Cuotas o partes de interes social";" "
"380515";"Derechos fiduciarios";" "
"3810";"De propiedades, planta y equipo";" "
"381004";"Terrenos";" "
"381006";"Materiales proyectos petroleros";" "
"381008";"Construcciones y edificaciones";" "
"381012";"Maquinaria y equipo";" "
"381016";"Equipo de oficina";" "
"381020";"Equipo de computacion y comunicacion";" "
"381024";"Equipo medico-cientifico";" "
"381028";"Equipo de hoteles y restaurantes";" "
"381032";"Flota y equipo de transporte";" "
"381036";"Flota y equipo fluvial y/o maritimo";" "
"381040";"Flota y equipo aereo";" "
"381044";"Flota y equipo ferreo";" "
"381048";"Acueductos, plantas y redes";" "
"381052";"Armamento de vigilancia";" "
"381056";"Envases y empaques";" "
"381060";"Plantaciones agricolas y forestales";" "
"381064";"Vias de comunicacion";" "
"381068";"Minas y canteras";" "
"381072";"Pozos artesianos";" "
"381076";"Yacimientos";" "
"381080";"Semovientes";" "
"3895";"De otros activos";" "
"389505";"Bienes de arte y cultura";" "
"389510";"Bienes entregados en comodato";" "
"389515";"Bienes recibidos en pago";" "
"389520";"Inventario de semovientes";" "
"41";"Operacionales";" "
"4105";"Agricultura, ganaderia, caza y silvicultura";" "
"410505";"Cultivo de cereales";" "
"410510";"Cultivos de hortalizas, legumbres y plantas ornamentales";" "
"410515";"Cultivos de frutas, nueces y plantas aromaticas";" "
"410520";"Cultivo de cafe";" "
"410525";"Cultivo de flores";" "
"410530";"Cultivo de cana de azucar";" "
"410535";"Cultivo de algodon y plantas para material textil";" "
"410540";"Cultivo de banano";" "
"410545";"Otros cultivos agricolas";" "
"410550";"Cria de ovejas, cabras, asnos, mulas y burdeganos";" "
"410555";"Cria de ganado caballar y vacuno";" "
"410560";"Produccion avicola";" "
"410565";"Cria de otros animales";" "
"410570";"Servicios agricolas y ganaderos";" "
"410575";"Actividad de caza";" "
"410580";"Actividad de silvicultura";" "
"410595";"Actividades conexas";" "
"410599";"Ajustes por inflacion";" "
"4110";"Pesca";" "
"411005";"Actividad de pesca";" "
"411010";"Explotacion de criaderos de peces";" "
"411095";"Actividades conexas";" "
"411099";"Ajustes por inflacion";" "
"4115";"Explotacion de minas y canteras";" "
"411505";"Carbon";" "
"411510";"Petroleo crudo";" "
"411512";"Gas natural";" "
"411514";"Servicios relacionados con extraccion de petroleo y gas";" "
"411515";"Minerales de hierro";" "
"411520";"Minerales metaliferos no ferrosos";" "
"411525";"Piedra, arena y arcilla";" "
"411527";"Piedras preciosas";" "
"411528";"Oro";" "
"411530";"Otras minas y canteras";" "
"411532";"Prestacion de servicios sector minero";" "
"411595";"Actividades conexas";" "
"411599";"Ajustes por inflacion";" "
"4120";"Industrias manufactureras";" "
"412001";"Produccion y procesamiento de carnes y productos carnicos";" "
"412002";"Productos de pescado";" "
"412003";"Productos de frutas, legumbres y hortalizas";" "
"412004";"Elaboracion de aceites y grasas";" "
"412005";"Elaboracion de productos lacteos";" "
"412006";"Elaboracion de productos de molineria";" "
"412007";"Elaboracion de almidones y derivados";" "
"412008";"Elaboracion de alimentos para animales";" "
"412009";"Elaboracion de productos para panaderia";" "
"412010";"Elaboracion de azucar y melazas";" "
"412011";"Elaboracion de cacao, chocolate y confiteria";" "
"412012";"Elaboracion de pastas y productos farinaceos";" "
"412013";"Elaboracion de productos de cafe";" "
"412014";"Elaboracion de otros productos alimenticios";" "
"412015";"Elaboracion de bebidas alcoholicas y alcohol etilico";" "
"412016";"Elaboracion de vinos";" "
"412017";"Elaboracion de bebidas malteadas y de malta";" "
"412018";"Elaboracion de bebidas no alcoholicas";" "
"412019";"Elaboracion de productos de tabaco";" "
"412020";"Preparacion e hilatura de fibras textiles y tejeduria";" "
"412021";"Acabado de productos textiles";" "
"412022";"Elaboracion de articulos de materiales textiles";" "
"412023";"Elaboracion de tapices y alfombras";" "
"412024";"Elaboracion de cuerdas, cordeles, bramantes y redes";" "
"412025";"Elaboracion de otros productos textiles";" "
"412026";"Elaboracion de tejidos";" "
"412027";"Elaboracion de prendas de vestir";" "
"412028";"Preparacion, adobo y tenido de pieles";" "
"412029";"Curtido, adobo o preparacion de cuero";" "
"412030";"Elaboracion de maletas, bolsos y similares";" "
"412031";"Elaboracion de calzado";" "
"412032";"Produccion de madera, articulos de madera y corcho";" "
"412033";"Elaboracion de pasta y productos de madera, papel y carton";" "
"412034";"Ediciones y publicaciones";" "
"412035";"Impresion";" "
"412036";"Servicios relacionados con la edicion y la impresion";" "
"412037";"Reproduccion de grabaciones";" "
"412038";"Elaboracion de productos de horno de coque";" "
"412039";"Elaboracion de productos de la refinacion de petroleo";" "
"412040";"Elaboracion de sustancias quimicas basicas";" "
"412041";"Elaboracion de abonos y compuestos de nitrogeno";" "
"412042";"Elaboracion de plastico y caucho sintetico";" "
"412043";"Elaboracion de productos quimicos de uso agropecuario";" "
"412044";"Elaboracion de pinturas, tintas y masillas";" "
"412045";"Elaboracion de productos farmaceuticos y botanicos";" "
"412046";"Elaboracion de jabones, detergentes y preparados de tocador";" "
"412047";"Elaboracion de otros productos quimicos";" "
"412048";"Elaboracion de fibras";" "
"412049";"Elaboracionde otros productos de caucho";" "
"412050";"Elaboracionde productos de plastico";" "
"412051";"Elaboracionde vidrio y productos de vidrio";" "
"412052";"Elaboracionde productos de ceramica, loza, piedra, arcilla y porcelana";" "
"412053";"Elaboracionde cemento, cal y yeso";" "
"412054";"Elaboracionde articulos de hormigon, cemento y yeso";" "
"412055";"Corte, tallado y acabado de la piedra";" "
"412056";"Elaboracion de otros productos minerales no metalicos";" "
"412057";"Industrias basicas y fundicion de hierro y acero";" "
"412058";"Productos primarios de metales preciosos y de metales no ferrosos";" "
"412059";"Fundicion de metales no ferrosos";" "
"412060";"Fabricacion de productos metalicos para uso estructural";" "
"412061";"Forja, prensado, estampado, laminado de metal y pulvimetalurgia";" "
"412062";"Revestimiento de metales y obras de ingenieria mecanica";" "
"412063";"Fabricacion de articulos de ferreteria";" "
"412064";"Elaboracion de otros productos de metal";" "
"412065";"Fabricacion de maquinaria y equipo";" "
"412066";"Fabricacion de equipos de elevacion y manipulacion";" "
"412067";"Elaboracion de aparatos de uso domestico";" "
"412068";"Elaboracion de equipo de oficina";" "
"412069";"Elaboracion de pilas y baterias primarias";" "
"412070";"Elaboracion de equipo de iluminacion";" "
"412071";"Elaboracion de otros tipos de equipo electrico";" "
"412072";"Fabricacion de equipos de radio, television y comunicaciones";" "
"412073";"Fabricacion de aparatos e instrumentos medicos";" "
"412074";"Fabricacion de instrumentos de medicion y control";" "
"412075";"Fabricacion de instrumentos de optica y equipo fotografico";" "
"412076";"Fabricacion de relojes";" "
"412077";"Fabricacion de vehiculos automotores";" "
"412078";"Fabricacion de carrocerias para automotores";" "
"412079";"Fabricacion de partes piezas y accesorios para automotores";" "
"412080";"Fabricacion y reparacion de buques y otras embarcaciones";" "
"412081";"Fabricacion de locomotoras y material rodante para ferrocarriles";" "
"412082";"Fabricacion de aeronaves";" "
"412083";"Fabricacion de motocicletas";" "
"412084";"Fabricacion de bicicletas y sillas de ruedas";" "
"412085";"Fabricacion de otros tipos de transporte";" "
"412086";"Fabricacion de muebles";" "
"412087";"Fabricacion de joyas y articulos conexos";" "
"412088";"Fabricacion de instrumentos de musica";" "
"412089";"Fabricacion de articulos y equipo para deporte";" "
"412090";"Fabricacion de juegos y juguetes";" "
"412091";"Reciclamiento de desperdicios";" "
"412095";"Productos de otras industrias manufactureras";" "
"412099";"Ajustes por inflacion";" "
"4125";"Suministro de electricidad, gas y agua";" "
"412505";"Generacion, captacion y distribucion de energia electrica";" "
"412510";"Fabricacion de gas y distribucion de combustibles gaseosos";" "
"412515";"Captacion, depuracion y distribucion de agua ";" "
"412595";"Actividades conexas";" "
"412599";"Ajustes por inflacion";" "
"4130";"Construccion";" "
"413005";"Preparacion de terrenos";" "
"413010";"Construccion de edificios y obras de ingenieria civil";" "
"413015";"Acondicionamiento de edificios";" "
"413020";"Terminacion de edificaciones";" "
"413025";"Alquiler de equipo con operarios";" "
"413095";"Actividades conexas";" "
"413099";"Ajustes por inflacion";" "
"4135";"Comercio al por mayor y al por menor";" "
"413502";"Venta de vehiculos automotores";" "
"413504";"Mantenimiento, reparacion y lavado de vehiculos automotores";" "
"413506";"Venta de partes, piezas y accesorios de vehiculos automotores";" "
"413508";"Venta de combustibles solidos, liquidos, gaseosos";" "
"413510";"Venta de lubricantes, aditivos, llantas y lujos para automotores";" "
"413512";"Venta a cambio de retribucion o por contrata";" "
"413514";"Venta de insumos, materias primas agropecuarias y flores";" "
"413516";"Venta de otros insumos y materias primas no agropecuarias";" "
"413518";"Venta de animales vivos y cueros";" "
"413520";"Venta de productos en almacenes no especializados";" "
"413522";"Venta de productos agropecuarios";" "
"413524";"Venta de productos textiles, de vestir, de cuero y calzado";" "
"413526";"Venta de papel y carton";" "
"413528";"Venta de libros, revistas, elementos de papeleria, utiles y textos escolares";" "
"413530";"Venta de juegos, juguetes y articulos deportivos";" "
"413532";"Venta de instrumentos quirurgicos y ortopedicos";" "
"413534";"Venta de articulos en relojerias y joyerias";" "
"413536";"Venta de electrodomesticos y muebles";" "
"413538";"Venta de productos de aseo, farmaceuticos, medicinales, y articulos de tocador";" "
"413540";"Venta de cubiertos, vajillas, cristaleria, porcelanas, ceramicas y otros articulos de uso domestico";" "
"413542";"Venta de materiales de construccion, fontaneria y calefaccion";" "
"413544";"Venta de pinturas y lacas";" "
"413546";"Venta de productos de vidrios y marqueteria";" "
"413548";"Venta de herramientas y articulos de ferreteria";" "
"413550";"Venta de quimicos";" "
"413552";"Venta de productos intermedios, desperdicios y desechos";" "
"413554";"Venta de maquinaria, equipo de oficina y programas de computador";" "
"413556";"Venta de articulos en cacharrerias y miscelaneas";" "
"413558";"Venta de instrumentos musicales";" "
"413560";"Venta de articulos en casas de empeno y prenderias";" "
"413562";"Venta de equipo fotografico";" "
"413564";"Venta de equipo optico y de precision";" "
"413566";"Venta de empaques";" "
"413568";"Venta de equipo profesional y cientifico";" "
"413570";"Venta de loterias, rifas, chance, apuestas y similares";" "
"413572";"Reparacion de efectos personales y electrodomesticos";" "
"413595";"Venta de otros productos";" "
"413599";"Ajustes por inflacion";" "
"4140";"Hoteles y restaurantes";" "
"414005";"Hoteleria";" "
"414010";"Campamento y otros tipos de hospedaje";" "
"414015";"Restaurantes";" "
"414020";"Bares y cantinas";" "
"414095";"Actividades conexas";" "
"4145";"Transporte, almacenamiento y comunicaciones";" "
"414505";"Servicio de transporte por carretera";" "
"414510";"Servicio de transporte por via ferrea ";" "
"414515";"Servicio de transporte por via acuatica";" "
"414520";"Servicio de transporte por via aerea";" "
"414525";"Servicio de transporte por tuberias";" "
"414530";"Manipulacion de carga";" "
"414535";"Almacenamiento y deposito";" "
"414540";"Servicios complementarios para el transporte";" "
"414545";"Agencias de viaje";" "
"414550";"Otras agencias de transporte";" "
"414555";"Servicio postal y de correo";" "
"414560";"Servicio telefonico";" "
"414565";"Servicio de telegrafo";" "
"414570";"Servicio de transmision de datos";" "
"414575";"Servicio de radio y television por cable";" "
"414580";"Transmision de sonido e imagenes por contrato";" "
"414595";"Actividades conexas";" "
"4150";"Actividad financiera";" "
"415005";"Venta de inversiones";" "
"415010";"Dividendos de sociedades anonimas y/o asimiladas";" "
"415015";"Participaciones de sociedades limitadas y/o asimiladas";" "
"415020";"Intereses";" "
"415025";"Reajuste monetario-UPAC";" "
"415030";"Comisiones";" "
"415035";"Operaciones de descuento";" "
"415040";"Cuotas de inscripcion-consorcios";" "
"415045";"Cuotas de administracion-consorcios";" "
"415050";"Reajuste del sistema-consorcios";" "
"415055";"Eliminacion de suscriptores-consorcios";" "
"415060";"Cuotas de ingreso o retiro-sociedad administradora";" "
"415065";"Servicios a comisionistas";" "
"415070";"Inscripciones y cuotas";" "
"415075";"Recuperacion de garantias";" "
"415080";"Ingresos metodo de participacion";" "
"415095";"Actividades conexas";" "
"4155";"Actividades inmobiliarias, empresariales y de alquiler";" "
"415505";"Arrendamientos de bienes inmuebles";" "
"415510";"Inmobiliarias por retribucion o contrata";" "
"415515";"Alquiler equipo de transporte";" "
"415520";"Alquiler maquinaria y equipo";" "
"415525";"Alquiler de efectos personales y enseres domesticos";" "
"415530";"Consultoria en equipo y programas de informatica";" "
"415535";"Procesamiento de datos";" "
"415540";"Mantenimiento y reparacion de maquinaria de oficina";" "
"415545";"Investigaciones cientificas y de desarrollo";" "
"415550";"Actividades empresariales de consultoria";" "
"415555";"Publicidad";" "
"415560";"Dotacion de personal";" "
"415565";"Investigacion y seguridad";" "
"415570";"Limpieza de inmuebles";" "
"415575";"Fotografia";" "
"415580";"Envase y empaque";" "
"415585";"Fotocopiado";" "
"415590";"Mantenimiento y reparacion de maquinaria y equipo";" "
"415595";"Actividades conexas";" "
"4160";"Ensenanza";" "
"416005";"Actividades relacionadas con la educacion";" "
"416095";"Actividades conexas";" "
"4165";"Servicios sociales y de salud";" "
"416505";"Servicio hospitalario";" "
"416510";"Servicio medico";" "
"416515";"Servicio odontologico";" "
"416520";"Servicio de laboratorio";" "
"416525";"Actividades veterinarias";" "
"416530";"Actividades de servicios sociales";" "
"416595";"Actividades conexas";" "
"4170";"Otras actividades de servicios comunitarios, sociales y personales";" "
"417005";"Eliminacion de desperdicios y aguas residuales";" "
"417010";"Actividades de asociacion";" "
"417015";"Produccion y distribucion de filmes y videocintas";" "
"417020";"Exhibicion de filmes y videocintas";" "
"417025";"Actividad de radio y television";" "
"417030";"Actividad teatral, musical y artistica";" "
"417035";"Grabacion y produccion de discos";" "
"417040";"Entretenimiento y esparcimiento";" "
"417045";"Agencias de noticias";" "
"417050";"Lavanderias y similares";" "
"417055";"Peluquerias y similares";" "
"417060";"Servicios funerarios";" "
"417065";"Zonas francas";" "
"417095";"Actividades conexas";" "
"4175";"Devolucionesen ventas (DB)";" "
"42";"No operacionales";" "
"4205";"Otras ventas ";" "
"420505";"Materia prima";" "
"420510";"Material de desecho";" "
"420515";"Materiales varios";" "
"420520";"Productos de diversificacion";" "
"420525";"Excedentes de exportacion";" "
"420530";"Envases y empaques";" "
"420535";"Productos agricolas";" "
"420540";"De propaganda";" "
"420545";"Productos en remate";" "
"420550";"Combustibles y lubricantes";" "
"4210";"Financieros";" "
"421005";"Intereses";" "
"421010";"Reajuste monetario-UPAC";" "
"421015";"Descuentos amortizados";" "
"421020";"Diferencia en cambio";" "
"421025";"Financiacion vehiculos";" "
"421030";"Financiacion sistemas de viajes";" "
"421035";"Aceptaciones bancarias";" "
"421040";"Descuentos comerciales condicionados";" "
"421045";"Descuentos bancarios";" "
"421050";"Comisiones cheques de otras plazas";" "
"421055";"Multas y recargos";" "
"421060";"Sanciones cheques devueltos";" "
"421095";"Otros";" "
"4215";"Dividendos y participaciones";" "
"421505";"De sociedades anonimas y/o asimiladas";" "
"421510";"De sociedades limitadas y/o asimiladas";" "
"4218";"Ingresos metodo de participacion";" "
"421805";"De sociedades anonimas y/o asimiladas";" "
"421810";"De sociedades limitadas y/o asimiladas";" "
"4220";"Arrendamientos";" "
"422005";"Terrenos";" "
"422010";"Construcciones y edificios";" "
"422015";"Maquinaria y equipo";" "
"422020";"Equipo de oficina";" "
"422025";"Equipo de computacion y comunicacion";" "
"422030";"Equipo medico-cientifico";" "
"422035";"Equipo de hoteles y restaurantes";" "
"422040";"Flota y equipo de transporte";" "
"422045";"Flota y equipo fluvial y/o maritimo";" "
"422050";"Flota y equipo aereo";" "
"422055";"Flota y equipo ferreo";" "
"422060";"Acueductos, plantas y redes";" "
"422062";"Envases y empaques";" "
"422065";"Plantaciones agricolas y forestales";" "
"422070";"Aerodromos";" "
"422075";"Semovientes";" "
"4225";"Comisiones";" "
"422505";"Sobre inversiones";" "
"422510";"De concesionarios";" "
"422515";"De actividades financieras";" "
